id_dec,length,byte1,byte2,byte3,byte4,byte5,byte6,byte7,byte8
339,8,80,29,00,FF,00,FF,50,F7
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,01,08,AE
1264,8,80,00,78,00,00,CB,60,0F
1265,8,08,00,00,00,00,00,00,00
1680,8,40,00,01,00,00,00,24,00
339,8,80,29,00,FF,00,FF,60,07
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,01,09,B3
339,8,80,29,00,FF,00,FF,70,17
497,8,0B,00,00,00,00,00,00,00
1264,8,80,00,7A,00,00,CB,60,0F
2,8,00,00,00,00,00,01,0A,94
339,8,80,29,00,FF,00,FF,80,27
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,01,0B,89
339,8,80,29,00,FF,00,FF,90,37
497,8,0B,00,00,00,00,00,00,00
1264,8,80,00,7C,00,00,CB,60,0F
2,8,00,00,00,00,00,01,0C,DA
339,8,80,29,00,FF,00,FF,A0,47
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,01,0D,C7
339,8,80,29,00,FF,00,FF,B0,57
497,8,0B,00,00,00,00,00,00,00
1264,8,80,00,7E,00,00,CB,60,0F
2,8,00,00,00,00,00,01,0E,E0
339,8,80,29,00,FF,00,FF,C0,67
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,01,0F,FD
339,8,80,29,00,FF,00,FF,D0,77
497,8,0B,00,00,00,00,00,00,00
1264,8,80,00,80,00,00,CB,60,0F
2,8,00,00,00,00,00,01,00,46
339,8,80,29,00,FF,00,FF,E0,87
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,01,01,5B
339,8,80,29,00,FF,00,FF,00,A7
497,8,0B,00,00,00,00,00,00,00
1264,8,80,00,82,00,00,CB,60,0F
1680,8,40,00,01,00,00,00,28,00
2,8,00,00,00,00,00,01,02,7C
1265,8,08,00,00,00,00,00,00,00
339,8,80,29,00,FF,00,FF,10,B7
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,02,03,B5
339,8,80,29,00,FF,00,FF,20,C7
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,02,04,E6
339,8,80,29,00,FF,00,FF,30,D7
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,02,05,FB
339,8,80,29,00,FF,00,FF,40,E7
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,02,06,DC
339,8,80,29,00,FF,00,FF,50,F7
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,02,07,C1
339,8,80,29,00,FF,00,FF,60,07
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,03,08,36
339,8,80,29,00,FF,00,FF,70,17
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,03,09,2B
339,8,80,29,00,FF,00,FF,80,27
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,03,0A,0C
339,8,80,29,00,FF,00,FF,90,37
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,03,0B,11
339,8,80,29,00,FF,00,FF,A0,47
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,03,0C,42
339,8,80,29,00,FF,00,FF,B0,57
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,03,0D,5F
339,8,80,29,00,FF,00,FF,C0,67
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,03,0E,78
339,8,80,29,00,FF,00,FF,D0,77
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,03,0F,65
339,8,80,29,00,FF,00,FF,E0,87
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,03,00,DE
339,8,80,29,00,FF,00,FF,00,A7
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,03,01,C3
339,8,80,29,00,FF,00,FF,10,B7
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,03,02,E4
339,8,80,29,00,FF,00,FF,20,C7
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,03,03,F9
339,8,80,29,00,FF,00,FF,30,D7
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,03,04,AA
339,8,80,29,00,FF,00,FF,40,E7
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,03,05,B7
339,8,80,29,00,FF,00,FF,50,F7
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,04,06,69
339,8,80,29,00,FF,00,FF,60,07
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,04,07,74
339,8,80,29,00,FF,00,FF,70,17
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,04,08,CF
339,8,80,29,00,FF,00,FF,80,27
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,04,09,D2
339,8,80,29,00,FF,00,FF,90,37
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,04,0A,F5
339,8,80,29,00,FF,00,FF,A0,47
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,05,0B,A4
339,8,80,29,00,FF,00,FF,B0,57
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,05,0C,F7
339,8,80,29,00,FF,00,FF,C0,67
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,05,0D,EA
339,8,80,29,00,FF,00,FF,D0,77
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,05,0E,CD
339,8,80,29,00,FF,00,FF,E0,87
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,05,0F,D0
339,8,80,29,00,FF,00,FF,00,A7
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,06,00,BF
339,8,80,29,00,FF,00,FF,10,B7
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,06,01,A2
339,8,80,29,00,FF,00,FF,20,C7
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,06,02,85
339,8,80,29,00,FF,00,FF,30,D7
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,06,03,98
339,8,80,29,00,FF,00,FF,40,E7
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,06,04,CB
339,8,80,29,00,FF,00,FF,50,F7
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,06,05,D6
339,8,80,29,00,FF,00,FF,60,07
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,06,06,F1
339,8,80,29,00,FF,00,FF,70,17
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,06,07,EC
339,8,80,29,00,FF,00,FF,80,27
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,06,08,57
339,8,80,29,00,FF,00,FF,90,37
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,07,09,06
339,8,80,29,00,FF,00,FF,A0,47
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,07,0A,21
339,8,80,29,00,FF,00,FF,B0,57
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,07,0B,3C
339,8,80,29,00,FF,00,FF,C0,67
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,07,0C,6F
339,8,80,29,00,FF,00,FF,D0,77
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,07,0D,72
339,8,80,29,00,FF,00,FF,E0,87
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,0E,F6
339,8,80,29,00,FF,00,FF,00,A7
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,0F,EB
339,8,80,29,00,FF,00,FF,10,B7
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,00,50
339,8,80,29,00,FF,00,FF,20,C7
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,01,4D
339,8,80,29,00,FF,00,FF,30,D7
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,02,6A
339,8,80,29,00,FF,00,FF,40,E7
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,03,77
339,8,80,29,00,FF,00,FF,50,F7
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,04,24
339,8,80,29,00,FF,00,FF,60,07
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,05,39
339,8,80,29,00,FF,00,FF,70,17
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,06,1E
339,8,80,29,00,FF,00,FF,80,27
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,07,03
339,8,80,29,00,FF,00,FF,90,37
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,08,B8
339,8,80,29,00,FF,00,FF,A0,47
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,09,A5
339,8,80,29,00,FF,00,FF,B0,57
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,0A,82
339,8,80,29,00,FF,00,FF,C0,67
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,0B,9F
339,8,80,29,00,FF,00,FF,D0,77
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,0C,CC
339,8,80,29,00,FF,00,FF,E0,87
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,0D,D1
339,8,80,29,00,FF,00,FF,00,A7
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,0E,F6
339,8,80,29,00,FF,00,FF,10,B7
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,0F,EB
339,8,80,29,00,FF,00,FF,20,C7
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,00,50
339,8,80,29,00,FF,00,FF,30,D7
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,01,4D
339,8,80,29,00,FF,00,FF,40,E7
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,02,6A
339,8,80,29,00,FF,00,FF,50,F7
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,03,77
339,8,80,29,00,FF,00,FF,60,07
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,04,24
339,8,80,29,00,FF,00,FF,70,17
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,05,39
339,8,80,29,00,FF,00,FF,80,27
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,06,1E
339,8,80,29,00,FF,00,FF,90,37
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,09,07,4F
339,8,80,29,00,FF,00,FF,A0,47
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,09,08,F4
339,8,80,29,00,FF,00,FF,B0,57
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,09,09,E9
339,8,80,29,00,FF,00,FF,C0,67
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,09,0A,CE
339,8,80,29,00,FF,00,FF,D0,77
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,09,0B,D3
339,8,80,29,00,FF,00,FF,E0,87
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,09,0C,80
339,8,80,29,00,FF,00,FF,00,A7
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,09,0D,9D
339,8,80,29,00,FF,00,FF,10,B7
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,09,0E,BA
339,8,80,29,00,FF,00,FF,20,C7
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,09,0F,A7
339,8,80,29,00,FF,00,FF,30,D7
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,09,00,1C
339,8,80,29,00,FF,00,FF,40,E7
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,09,01,01
339,8,80,29,00,FF,00,FF,50,F7
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,09,02,26
339,8,80,29,00,FF,00,FF,60,07
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,09,03,3B
339,8,80,29,00,FF,00,FF,70,17
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,0A,04,BC
339,8,80,29,00,FF,00,FF,80,27
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,0A,05,A1
339,8,80,29,00,FF,00,FF,90,37
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,0A,06,86
339,8,80,29,00,FF,00,FF,A0,47
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,0A,07,9B
339,8,80,29,00,FF,00,FF,B0,57
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,0A,08,20
339,8,80,29,00,FF,00,FF,C0,67
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,00,09,FF
339,8,80,29,00,FF,00,FF,D0,77
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,00,0A,D8
339,8,80,29,00,FF,00,FF,E0,87
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,00,0B,C5
339,8,80,29,00,FF,00,FF,00,A7
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,00,0C,96
339,8,80,29,00,FF,00,FF,10,B7
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,00,0D,8B
339,8,80,29,00,FF,00,FF,20,C7
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,00,0E,AC
339,8,80,29,00,FF,00,FF,30,D7
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,00,0F,B1
339,8,80,29,00,FF,00,FF,40,E7
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,00,00,0A
339,8,80,29,00,FF,00,FF,50,F7
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,00,01,17
339,8,80,29,00,FF,00,FF,60,07
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,00,02,30
339,8,80,29,00,FF,00,FF,70,17
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,00,03,2D
339,8,80,29,00,FF,00,FF,80,27
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,00,04,7E
339,8,80,29,00,FF,00,FF,90,37
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,00,05,63
339,8,80,29,00,FF,00,FF,A0,47
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,00,06,44
339,8,80,29,00,FF,00,FF,B0,57
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,00,07,59
339,8,80,29,00,FF,00,FF,C0,67
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,00,08,E2
339,8,80,29,00,FF,00,FF,D0,77
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,00,09,FF
339,8,80,29,00,FF,00,FF,E0,87
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,00,0A,D8
339,8,80,29,00,FF,00,FF,00,A7
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,00,0B,C5
339,8,80,29,00,FF,00,FF,10,B7
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,00,0C,96
339,8,80,29,00,FF,00,FF,20,C7
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,00,0D,8B
339,8,80,29,00,FF,00,FF,30,D7
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,00,0E,AC
339,8,80,29,00,FF,00,FF,40,E7
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,00,0F,B1
339,8,80,29,00,FF,00,FF,50,F7
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,00,00,0A
339,8,80,29,00,FF,00,FF,60,07
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,00,01,17
339,8,80,29,00,FF,00,FF,70,17
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,00,02,30
339,8,80,29,00,FF,00,FF,80,27
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,00,03,2D
339,8,80,29,00,FF,00,FF,90,37
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,00,04,7E
339,8,80,29,00,FF,00,FF,A0,47
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,00,05,63
339,8,80,29,00,FF,00,FF,B0,57
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,01,06,08
339,8,80,29,00,FF,00,FF,C0,67
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,01,07,15
339,8,80,29,00,FF,00,FF,D0,77
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,01,08,AE
339,8,80,29,00,FF,00,FF,E0,87
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,01,09,B3
339,8,80,29,00,FF,00,FF,00,A7
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,01,0A,94
339,8,80,29,00,FF,00,FF,10,B7
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,01,0B,89
339,8,80,29,00,FF,00,FF,20,C7
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,01,0C,DA
339,8,80,29,00,FF,00,FF,30,D7
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,01,0D,C7
339,8,80,29,00,FF,00,FF,40,E7
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,01,0E,E0
339,8,80,29,00,FF,00,FF,50,F7
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,01,0F,FD
339,8,80,29,00,FF,00,FF,60,07
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,01,00,46
339,8,80,29,00,FF,00,FF,70,17
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,01,01,5B
339,8,80,29,00,FF,00,FF,80,27
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,01,02,7C
339,8,80,29,00,FF,00,FF,90,37
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,01,03,61
339,8,80,29,00,FF,00,FF,A0,47
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,01,04,32
339,8,80,29,00,FF,00,FF,B0,57
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,01,05,2F
339,8,80,29,00,FF,00,FF,C0,67
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,01,06,08
339,8,80,29,00,FF,00,FF,D0,77
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,01,07,15
339,8,80,29,00,FF,00,FF,E0,87
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,01,08,AE
339,8,80,29,00,FF,00,FF,00,A7
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,01,09,B3
339,8,80,29,00,FF,00,FF,10,B7
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,01,0A,94
339,8,80,29,00,FF,00,FF,20,C7
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,02,0B,5D
339,8,80,29,00,FF,00,FF,30,D7
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,02,0C,0E
339,8,80,29,00,FF,00,FF,40,E7
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,02,0D,13
339,8,80,29,00,FF,00,FF,50,F7
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,02,0E,34
339,8,80,29,00,FF,00,FF,60,07
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,02,0F,29
339,8,80,29,00,FF,00,FF,70,17
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,03,00,DE
339,8,80,29,00,FF,00,FF,80,27
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,03,01,C3
339,8,80,29,00,FF,00,FF,90,37
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,03,02,E4
339,8,80,29,00,FF,00,FF,A0,47
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,03,03,F9
339,8,80,29,00,FF,00,FF,B0,57
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,03,04,AA
339,8,80,29,00,FF,00,FF,C0,67
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,03,05,B7
339,8,80,29,00,FF,00,FF,D0,77
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,03,06,90
339,8,80,29,00,FF,00,FF,E0,87
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,03,07,8D
339,8,80,29,00,FF,00,FF,00,A7
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,03,08,36
339,8,80,29,00,FF,00,FF,10,B7
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,03,09,2B
339,8,80,29,00,FF,00,FF,20,C7
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,03,0A,0C
339,8,80,29,00,FF,00,FF,30,D7
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,03,0B,11
339,8,80,29,00,FF,00,FF,40,E7
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,03,0C,42
339,8,80,29,00,FF,00,FF,50,F7
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,03,0D,5F
339,8,80,29,00,FF,00,FF,60,07
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,04,0E,81
339,8,80,29,00,FF,00,FF,70,17
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,04,0F,9C
339,8,80,29,00,FF,00,FF,80,27
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,04,00,27
339,8,80,29,00,FF,00,FF,90,37
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,04,01,3A
339,8,80,29,00,FF,00,FF,A0,47
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,04,02,1D
339,8,80,29,00,FF,00,FF,B0,57
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,05,03,4C
339,8,80,29,00,FF,00,FF,C0,67
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,05,04,1F
339,8,80,29,00,FF,00,FF,D0,77
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,05,05,02
339,8,80,29,00,FF,00,FF,E0,87
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,05,06,25
339,8,80,29,00,FF,00,FF,00,A7
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,05,07,38
339,8,80,29,00,FF,00,FF,10,B7
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,06,08,57
339,8,80,29,00,FF,00,FF,20,C7
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,06,09,4A
339,8,80,29,00,FF,00,FF,30,D7
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,06,0A,6D
339,8,80,29,00,FF,00,FF,40,E7
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,06,0B,70
339,8,80,29,00,FF,00,FF,50,F7
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,06,0C,23
339,8,80,29,00,FF,00,FF,60,07
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,06,0D,3E
339,8,80,29,00,FF,00,FF,70,17
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,06,0E,19
339,8,80,29,00,FF,00,FF,80,27
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,06,0F,04
339,8,80,29,00,FF,00,FF,90,37
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,06,00,BF
339,8,80,29,00,FF,00,FF,A0,47
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,07,01,EE
339,8,80,29,00,FF,00,FF,B0,57
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,07,02,C9
339,8,80,29,00,FF,00,FF,C0,67
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,07,03,D4
339,8,80,29,00,FF,00,FF,D0,77
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,07,04,87
339,8,80,29,00,FF,00,FF,E0,87
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,07,05,9A
339,8,80,29,00,FF,00,FF,00,A7
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,06,1E
339,8,80,29,00,FF,00,FF,10,B7
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,07,03
339,8,80,29,00,FF,00,FF,20,C7
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,08,B8
339,8,80,29,00,FF,00,FF,30,D7
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,09,A5
339,8,80,29,00,FF,00,FF,40,E7
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,0A,82
339,8,80,29,00,FF,00,FF,50,F7
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,0B,9F
339,8,80,29,00,FF,00,FF,60,07
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,0C,CC
339,8,80,29,00,FF,00,FF,70,17
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,0D,D1
339,8,80,29,00,FF,00,FF,80,27
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,0E,F6
339,8,80,29,00,FF,00,FF,90,37
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,0F,EB
339,8,80,29,00,FF,00,FF,A0,47
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,00,50
339,8,80,29,00,FF,00,FF,B0,57
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,01,4D
339,8,80,29,00,FF,00,FF,C0,67
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,02,6A
339,8,80,29,00,FF,00,FF,D0,77
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,03,77
339,8,80,29,00,FF,00,FF,E0,87
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,04,24
339,8,80,29,00,FF,00,FF,00,A7
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,05,39
339,8,80,29,00,FF,00,FF,10,B7
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,06,1E
339,8,80,29,00,FF,00,FF,20,C7
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,07,03
339,8,80,29,00,FF,00,FF,30,D7
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,08,B8
339,8,80,29,00,FF,00,FF,40,E7
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,09,A5
339,8,80,29,00,FF,00,FF,50,F7
497,8,0B,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,0A,82
339,8,80,29,00,FF,00,FF,60,07
1201,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,08,0B,9F
