id_dec,length,byte1,byte2,byte3,byte4,byte5,byte6,byte7,byte8
1349,8,D8,5B,00,8A,00,00,00,00
608,8,1B,32,2A,30,25,B1,67,2E
399,8,FA,71,00,00,00,44,00,20
688,5,EB,FF,00,07,FD
544,8,8F,03,FF,C7,0C,00,48,10
544,8,90,03,FF,C7,0C,00,46,10
1264,8,80,00,72,00,00,39,3C,0F
1200,8,01,00,00,00,00,00,00,00
1508,3,00,00,00
320,8,00,00,00,00,04,20,26,B0
305,8,50,80,00,00,F5,7B,08,81
1200,8,01,00,00,00,00,00,00,00
848,8,00,6B,91,94,97,00,00,F9
880,8,00,20,00,80,00,00,00,00
1088,8,FF,00,00,00,FF,96,0D,00
544,8,90,03,FF,C7,0C,00,44,10
898,8,00,00,00,00,00,00,00,00
608,8,1E,35,2E,30,25,AB,69,1A
304,8,92,80,00,FF,83,7C,07,ED
544,8,8F,03,FF,C7,0C,00,48,10
688,5,E9,FF,00,07,00
399,8,FA,70,00,00,00,44,00,20
704,8,3D,00,00,00,00,00,00,00
688,5,E9,FF,00,07,66
688,5,E9,FF,00,07,88
688,5,EB,FF,00,07,8A
304,8,92,80,00,FF,74,7C,06,F2
880,8,00,20,00,80,00,00,00,00
1349,8,D8,61,00,89,00,00,00,00
1349,8,D8,00,00,8A,00,00,00,00
1349,8,D8,61,00,8A,00,00,00,00
357,8,FE,07,80,00,00,00,0B,72
1349,8,D8,00,00,8A,00,00,00,00
1349,8,D8,00,00,8A,00,00,00,00
608,8,1F,37,31,30,25,A7,6B,24
399,8,FA,6F,00,00,00,44,00,20
688,5,E9,FF,00,07,00
544,8,90,03,FF,C7,0C,00,48,10
544,8,8E,03,FF,C7,0C,00,48,10
1088,8,FF,00,00,00,FF,4C,0C,00
356,8,00,08,00,00,00,00,04,0C
1200,8,01,00,00,00,00,00,00,00
320,8,00,00,00,00,02,08,24,A0
2,8,00,00,00,00,00,08,06,1E
305,8,E4,7F,00,00,F5,7B,08,96
880,8,00,20,00,80,00,00,00,00
880,8,00,20,00,80,00,00,00,00
1088,8,FF,00,00,00,FF,F6,0B,00
544,8,8E,03,FF,C7,0C,00,47,10
1349,8,D8,62,00,89,00,00,00,00
809,8,0F,B9,7E,10,11,20,00,12
305,8,10,80,00,00,FB,7B,05,D7
399,8,FA,6F,00,00,00,44,00,20
1264,8,80,00,CE,00,00,39,3C,0F
544,8,8F,03,FF,C7,09,00,47,10
672,8,68,00,8E,1C,B5,09,7D,03
1264,8,80,00,D4,00,00,39,3C,0F
1680,8,03,00,01,00,80,00,30,00
704,8,3D,00,00,00,00,00,00,00
688,5,EB,FF,00,07,DF
320,8,00,00,00,00,0C,2F,26,1F
2,8,00,00,00,00,00,00,08,E2
1088,8,FF,00,00,00,FF,79,0B,00
880,8,00,20,00,80,00,00,00,00
880,8,00,20,00,80,00,00,00,00
357,8,FF,F7,7F,00,00,00,00,77
790,8,45,39,D8,0B,39,39,00,72
1088,8,FF,00,00,00,FF,5D,0B,00
1201,8,01,00,00,00,00,00,00,01
1201,8,01,00,00,00,00,00,00,01
2,8,00,00,00,00,00,00,09,FF
809,8,40,B9,7E,10,11,20,00,12
544,8,90,03,FF,C7,0C,00,48,10
544,8,8F,03,FF,C7,0C,00,48,10
320,8,00,00,00,00,06,39,20,5F
320,8,00,00,00,00,0A,27,22,34
320,8,00,00,00,00,0E,21,24,C9
880,8,00,20,00,80,00,00,00,00
880,8,00,20,00,80,00,00,00,00
880,8,00,20,00,80,00,00,00,00
880,8,00,20,00,80,00,00,00,00
1088,8,FF,00,00,00,FF,00,0B,00
339,8,00,00,00,FF,00,FF,20,1E
1349,8,D8,00,00,8A,00,00,00,00
320,8,00,00,00,00,02,00,23,A9
356,8,00,08,00,00,00,00,09,01
1264,8,80,00,0E,00,00,39,3C,0F
848,8,00,6B,01,94,97,00,00,69
1680,8,03,00,01,00,80,00,08,00
1088,8,FF,00,00,00,FF,D4,0A,00
544,8,8E,03,FF,C7,0C,00,48,10
1264,8,80,00,18,00,00,39,3C,0F
688,5,E9,FF,00,07,22
320,8,00,00,00,00,02,29,24,99
688,5,E9,FF,00,07,66
1435,8,00,00,00,00,00,00,00,C4
1087,8,00,40,61,FF,6E,95,0A,00
339,8,00,00,00,FF,00,FF,00,FE
1349,8,D8,00,00,8A,00,00,00,00
672,8,08,00,8E,1C,B5,09,7D,03
305,8,D4,7F,00,00,D1,7B,01,83
399,8,FA,70,00,00,00,44,00,20
1349,8,D8,00,00,89,00,00,00,00
356,8,00,08,00,00,00,00,0B,03
1349,8,D8,00,00,8A,00,00,00,00
399,8,FA,70,00,00,00,44,00,20
544,8,90,03,FF,C7,0C,00,3F,10
339,8,00,00,00,FF,00,FF,40,3E
848,8,00,6B,41,94,97,00,00,29
320,8,00,00,00,00,0A,04,22,95
305,8,F8,7F,00,00,11,7C,04,67
880,8,00,20,00,80,00,00,00,00
880,8,00,20,00,80,00,00,00,00
1088,8,FF,00,00,00,FF,4A,0A,00
1088,8,FF,00,00,00,FF,46,0A,00
357,8,FE,07,80,00,00,00,06,7F
357,8,FF,F7,7F,00,00,00,08,7F
357,8,FE,07,80,00,00,00,0A,73
305,8,00,80,00,00,D6,7B,03,95
304,8,92,80,00,FF,8F,7C,05,DD
809,8,40,BA,7E,10,11,20,00,12
399,8,FA,70,00,00,00,44,00,20
688,5,E9,FF,00,07,FF
544,8,8D,03,FF,C7,0C,00,48,10
357,8,FE,07,80,00,00,00,08,71
688,5,E9,FF,00,07,55
2,8,00,00,00,00,00,09,03,3B
688,5,EB,FF,00,07,8A
880,8,00,20,00,80,00,00,00,00
1088,8,FF,00,00,00,FF,2A,0A,00
1087,8,00,40,61,FF,6E,25,0A,00
1349,8,D8,00,00,89,00,00,00,00
688,5,E9,FF,00,07,44
304,8,8E,80,00,FF,88,7C,00,3C
688,5,E9,FF,00,07,88
688,5,E9,FF,00,07,AA
1264,8,80,00,70,00,00,39,3C,0F
357,8,FF,F7,7F,00,00,00,03,74
544,8,8F,03,FF,C7,0C,00,48,10
1265,8,08,17,00,00,00,00,00,00
704,8,3D,00,00,00,00,00,00,00
304,8,92,80,00,FF,98,7C,0F,9D
880,8,00,20,00,80,00,00,00,00
880,8,00,20,00,80,00,00,00,00
880,8,00,20,00,80,00,00,00,00
544,8,90,03,FF,C7,0C,00,48,10
1349,8,D8,6B,00,89,00,00,00,00
1349,8,D8,00,00,8A,00,00,00,00
320,8,00,00,00,00,0E,21,2C,21
1200,8,01,00,00,00,00,00,00,00
320,8,00,00,00,00,16,28,20,BF
2,8,00,00,00,00,00,01,02,7C
399,8,FA,70,00,00,00,44,00,20
848,8,00,6B,F1,94,97,00,00,99
544,8,8F,03,FF,C7,0C,00,48,10
320,8,00,00,00,00,0A,27,29,FB
320,8,00,00,00,00,02,00,2B,41
320,8,00,00,00,00,02,00,2D,0F
2,8,00,00,00,00,00,02,0F,29
688,5,E9,FF,00,07,BB
357,8,FF,07,80,00,00,00,02,7A
880,8,00,20,00,80,00,00,00,00
1088,8,FF,00,00,00,FF,E4,0B,00
1088,8,FF,00,00,00,FF,0E,0C,00
880,8,00,20,00,80,00,00,00,00
809,8,0F,BA,7E,10,11,2E,0D,12
305,8,00,80,00,00,FA,7B,0E,2E
2,8,00,00,00,00,00,04,00,27
790,8,45,4B,98,0D,4B,38,00,72
688,5,E9,FF,00,07,FF
497,8,00,00,00,00,00,00,00,00
848,8,00,6B,01,94,97,00,00,69
305,8,00,80,00,00,DD,7B,09,C7
356,8,00,08,00,00,00,00,0F,07
305,8,00,80,00,00,EB,7B,0D,9E
1264,8,80,00,BC,00,00,39,3C,0F
880,8,00,20,00,80,00,00,00,00
1435,8,00,00,00,00,00,00,00,C4
544,8,8F,03,FF,C7,0C,00,48,10
1349,8,D8,00,00,8A,00,00,00,00
1349,8,D8,00,00,8A,00,00,00,00
320,8,00,00,00,00,0A,04,2A,7D
688,5,EB,FF,00,07,B9
497,8,00,00,00,00,00,00,00,00
544,8,91,03,FF,C7,0C,00,48,10
497,8,00,00,00,00,00,00,00,00
497,8,00,00,00,00,00,00,00,00
1088,8,FF,00,00,00,FF,C4,11,00
320,8,00,00,00,00,08,0E,27,3D
320,8,00,00,00,00,0C,01,29,3E
304,8,92,80,00,FF,88,7C,0B,F1
1201,8,01,00,00,00,00,00,00,01
880,8,00,20,00,80,00,00,00,00
880,8,00,20,00,80,00,00,00,00
1087,8,00,40,61,FF,6E,7B,13,00
1349,8,D8,6F,00,8A,00,00,00,00
898,8,00,00,00,00,00,00,00,4C
880,8,00,20,00,80,00,00,00,00
1349,8,D8,00,00,8A,00,00,00,00
356,8,00,08,00,00,00,00,00,08
898,8,00,00,00,00,00,00,00,4C
161,8,7C,7F,00,00,2C,00,00,00
688,5,E9,FF,00,07,22
497,8,00,00,00,00,00,00,00,00
688,5,EB,FF,00,07,46
1264,8,80,00,F6,00,00,39,3C,0F
304,8,8B,80,00,FF,90,7C,09,E9
1264,8,80,00,FA,00,00,39,3C,0F
1435,8,00,00,00,00,00,00,00,4C
1264,8,80,00,FE,00,00,39,3C,0F
1264,8,80,00,00,00,00,39,3C,0F
848,8,00,6B,61,94,97,00,00,09
1088,8,FF,00,00,00,FF,52,12,00
1088,8,FF,00,00,00,FF,15,12,00
1349,8,D8,00,00,8A,00,00,00,00
790,8,45,31,F4,11,31,34,00,72
809,8,0F,BA,7E,10,11,2C,03,12
399,8,FA,71,00,00,00,44,00,20
544,8,8D,03,FF,C7,0C,00,48,10
497,8,00,00,00,00,00,00,00,00
1349,8,D8,57,00,8A,00,00,00,00
688,5,E9,FF,00,07,99
399,8,FA,71,00,00,00,44,00,20
688,5,E9,FF,00,07,DD
688,5,EB,FF,00,07,DF
356,8,00,08,00,00,00,00,01,09
880,8,00,20,00,80,00,00,00,00
880,8,00,20,00,80,00,00,00,00
1087,8,00,40,61,FF,6E,73,10,00
357,8,FF,07,80,00,00,00,0E,76
1349,8,D8,00,00,8A,00,00,00,00
320,8,00,00,00,00,02,29,28,05
160,8,65,83,D4,10,00,28,02,00
305,8,EC,7F,00,00,F0,7B,0C,B9
2,8,00,00,00,00,00,03,0E,78
898,8,00,00,00,00,00,00,00,C4
790,8,45,3B,C8,10,3B,35,00,72
497,8,00,00,00,00,00,00,00,00
357,8,FF,07,80,00,00,00,00,78
320,8,00,00,00,00,04,21,27,E1
320,8,00,00,00,00,08,25,29,60
356,8,00,08,00,00,00,00,0F,07
1264,8,80,00,3E,00,00,39,3C,0F
1264,8,80,00,40,00,00,39,3C,0F
1435,8,00,00,00,00,00,00,00,88
1264,8,80,00,44,00,00,39,3C,0F
544,8,8F,03,FF,C7,0C,00,48,10
339,8,00,00,00,FF,00,FF,D0,CE
1264,8,80,00,4A,00,00,39,3C,0F
1435,8,00,00,00,00,00,00,00,4C
880,8,00,20,00,80,00,00,00,00
304,8,90,80,00,FF,8E,7C,0E,27
1349,8,D8,00,00,8A,00,00,00,00
1349,8,D8,70,00,8A,00,00,00,00
357,8,FF,07,80,00,00,00,01,79
399,8,FA,72,00,00,00,44,00,20
809,8,86,BA,7E,10,11,31,12,12
339,8,00,00,00,FF,00,FF,20,1E
790,8,45,49,0C,13,49,33,00,72
320,8,00,00,00,00,04,19,2D,A8
356,8,00,08,00,00,00,00,03,0B
688,5,E9,FF,00,07,AA
880,8,00,20,00,80,00,00,00,00
544,8,91,03,FF,C7,0C,00,48,10
1349,8,D8,6C,00,8A,00,00,00,00
356,8,00,08,00,00,00,00,0C,04
1200,8,01,00,00,00,00,00,00,00
898,8,00,00,00,00,00,00,00,00
1087,8,00,40,61,FF,6E,2A,15,00
1349,8,D8,00,00,8A,00,00,00,00
898,8,00,00,00,00,00,00,00,4C
608,8,1F,49,55,30,25,BA,A1,78
320,8,00,00,00,00,02,00,25,E7
320,8,00,00,00,00,02,00,27,DD
320,8,00,00,00,00,02,29,29,18
356,8,00,08,00,00,00,00,0F,07
880,8,00,20,00,80,00,00,00,00
1088,8,FF,00,00,00,FF,BE,17,00
1265,8,08,17,00,00,00,00,00,00
356,8,00,08,00,00,00,00,0B,03
544,8,8E,03,FF,C7,0C,00,45,10
320,8,00,00,00,00,0A,20,25,9E
320,8,00,00,00,00,04,20,27,AD
356,8,00,08,00,00,00,00,0D,05
1508,3,00,00,00
357,8,FF,07,80,00,00,00,00,78
880,8,00,20,00,80,00,00,00,00
1087,8,00,40,61,FF,6E,64,1D,00
1349,8,D8,78,00,8A,00,00,00,00
305,8,00,80,00,00,F1,7B,04,7C
2,8,00,00,00,00,00,01,06,08
305,8,0C,80,00,00,F3,7B,08,58
1349,8,D8,00,00,8A,00,00,00,00
898,8,00,00,00,00,00,00,00,C4
608,8,0E,4D,4E,30,25,C5,BD,75
544,8,90,03,FF,C7,0C,00,48,10
848,8,00,6B,E1,94,97,00,00,89
848,8,00,6B,F1,94,97,00,00,99
848,8,00,6B,01,94,97,00,00,69
2,8,00,00,00,00,00,03,07,8D
880,8,00,20,00,80,00,00,00,00
1088,8,FF,00,00,00,FF,4C,22,00
880,8,00,20,00,80,00,00,00,00
544,8,91,03,FF,C7,0C,00,48,10
544,8,8F,03,FF,C7,0C,00,48,10
1088,8,FF,00,00,00,FF,60,22,00
1088,8,FF,00,00,00,FF,37,22,00
320,8,00,00,00,00,08,26,26,0F
356,8,00,08,00,00,00,00,0C,04
1264,8,80,00,D0,00,00,39,3C,0F
672,8,48,00,8E,1C,B5,09,7D,03
790,8,45,1A,D8,20,1A,33,00,72
608,8,0C,1A,1A,30,25,C6,5F,2C
320,8,00,00,00,00,02,00,21,93
688,5,EB,FF,00,07,57
688,5,EB,FF,00,07,B9
2,8,00,00,00,00,00,08,08,B8
1088,8,FF,00,00,00,FF,1E,1F,00
1435,8,00,00,00,00,00,00,00,88
544,8,8F,03,FF,C7,0C,00,47,10
880,8,00,20,00,80,00,00,00,00
305,8,14,80,00,00,E7,7B,01,D8
1264,8,80,00,EA,00,00,39,3C,0F
1264,8,80,00,EC,00,00,39,3C,0F
357,8,FF,F7,7F,00,00,00,00,77
357,8,FF,07,80,00,00,00,02,7A
1680,8,03,00,01,00,80,00,08,00
809,8,40,BA,7E,10,11,20,00,12
399,8,FA,74,00,00,00,44,00,20
357,8,FE,07,80,00,00,00,0A,73
320,8,00,00,00,00,08,23,22,1A
320,8,00,00,00,00,0C,21,24,CA
1200,8,01,00,00,00,00,00,00,00
1088,8,FF,00,00,00,FF,10,18,00
1088,8,FF,00,00,00,FF,B5,17,00
497,8,00,00,00,00,00,00,00,00
339,8,00,00,00,FF,00,FF,10,0E
1088,8,FF,00,00,00,FF,6E,16,00
339,8,00,00,00,FF,00,FF,50,4E
1088,8,FF,00,00,00,FF,9D,15,00
1088,8,FF,00,00,00,FF,3F,15,00
1088,8,FF,00,00,00,FF,D5,14,00
880,8,00,20,00,80,00,00,00,00
1087,8,00,40,61,FF,6E,07,14,00
357,8,FF,F7,7F,00,00,00,09,7E
688,5,E9,FF,00,07,66
544,8,90,03,FF,C7,0C,00,40,10
357,8,FE,F7,7F,00,00,00,0F,79
357,8,FF,07,80,00,00,00,01,79
672,8,68,00,8E,1C,B5,09,7D,03
320,8,00,00,00,00,18,00,28,71
356,8,00,08,00,00,00,00,0E,06
688,5,E9,FF,00,07,44
1442,4,29,00,00,00
339,8,00,00,00,FF,00,FF,50,4E
1088,8,FF,00,00,00,FF,00,11,00
304,8,92,80,00,FF,98,7C,03,01
2,8,00,00,00,00,00,01,05,2F
809,8,0F,BA,7E,10,11,20,00,12
399,8,FA,74,00,00,00,44,00,20
544,8,8D,03,FF,C7,0C,00,48,10
688,5,E9,FF,00,07,66
399,8,FA,74,00,00,00,44,00,20
320,8,00,00,00,00,08,21,20,B8
305,8,00,80,00,00,EE,7B,02,AC
688,5,E9,FF,00,07,EE
1088,8,FF,00,00,00,FF,DC,0F,00
1088,8,FF,00,00,00,FF,C5,0F,00
1088,8,FF,00,00,00,FF,A8,0F,00
1349,8,D8,65,00,8A,00,00,00,00
809,8,D6,BA,7E,10,11,20,00,12
1349,8,D8,00,00,8A,00,00,00,00
898,8,00,00,00,00,00,00,00,88
160,8,64,83,74,0F,00,29,02,00
1349,8,D8,00,00,89,00,00,00,00
1349,8,D8,67,00,8A,00,00,00,00
809,8,40,BA,7E,10,11,20,00,12
399,8,FA,74,00,00,00,44,00,20
320,8,00,00,00,00,04,21,2C,2E
320,8,00,00,00,00,08,26,2E,E7
320,8,00,00,00,00,02,21,20,B7
356,8,00,08,00,00,00,00,06,0E
848,8,00,6B,01,94,97,00,00,69
1088,8,FF,00,00,00,FF,6D,0E,00
544,8,8F,03,FF,C7,0C,00,48,10
848,8,00,6B,31,94,97,00,00,59
608,8,1E,33,2C,30,25,AF,5E,34
790,8,45,33,80,0E,33,37,00,72
848,8,00,6B,61,94,97,00,00,09
497,8,00,00,00,00,00,00,00,00
544,8,8E,03,FF,C7,0C,00,48,10
1201,8,01,00,00,00,00,00,00,01
320,8,00,00,00,00,14,0F,27,63
305,8,00,80,00,00,FC,7B,09,78
880,8,00,20,00,80,00,00,00,00
1435,8,00,00,00,00,00,00,00,C4
880,8,00,20,00,80,00,00,00,00
688,5,EB,FF,00,07,20
688,5,E9,FF,00,07,22
880,8,00,20,00,80,00,00,00,00
1088,8,FF,00,00,00,FF,52,0D,00
1349,8,D8,00,00,8A,00,00,00,00
357,8,FF,F7,7F,00,00,00,0F,78
809,8,D6,BA,7E,10,11,20,00,12
672,8,48,00,8E,1C,B5,09,7D,03
790,8,45,33,90,0D,33,37,00,72
1264,8,80,00,8E,00,00,39,3C,0F
497,8,00,00,00,00,00,00,00,00
848,8,00,6B,91,94,97,00,00,F9
497,8,00,00,00,00,00,00,00,00
1264,8,80,00,96,00,00,39,3C,0F
320,8,00,00,00,00,06,26,2B,87
305,8,10,80,00,00,F9,7B,0D,3C
1201,8,01,00,00,00,00,00,00,01
880,8,00,20,00,80,00,00,00,00
1088,8,FF,00,00,00,FF,AE,0C,00
544,8,8F,03,FF,C7,0C,00,49,10
880,8,00,20,00,80,00,00,00,00
1088,8,FF,00,00,00,FF,8E,0C,00
809,8,D6,B9,7E,10,11,20,00,12
688,5,E9,FF,00,07,FF
880,8,00,20,00,80,00,00,00,00
2,8,00,00,00,00,00,00,00,0A
688,5,E9,FF,00,07,55
161,8,86,82,00,00,2A,00,00,00
544,8,8F,03,FF,C7,0C,00,48,10
357,8,FF,F7,7F,00,00,00,00,77
688,5,E9,FF,00,07,DD
357,8,FF,F7,7F,00,00,00,04,73
880,8,00,20,00,80,00,00,00,00
688,5,EB,FF,00,07,13
688,5,E9,FF,00,07,55
688,5,E9,FF,00,07,77
544,8,90,03,FF,C7,0C,00,46,10
880,8,00,20,00,80,00,00,00,00
1087,8,00,40,61,FF,6E,DC,0B,00
1200,8,01,00,00,00,00,00,00,00
356,8,00,08,00,00,00,00,00,08
1349,8,D8,00,00,8A,00,00,00,00
608,8,23,38,34,30,25,A5,5D,2C
497,8,00,00,00,00,00,00,00,00
544,8,8F,03,FF,C7,0C,00,46,10
1264,8,80,00,D4,00,00,39,3C,0F
320,8,00,00,00,00,10,20,27,B3
305,8,20,80,00,00,E0,7B,09,05
1264,8,80,00,DA,00,00,39,3C,0F
1264,8,80,00,DC,00,00,39,3C,0F
848,8,00,6B,E1,94,97,00,00,89
848,8,00,6B,F1,94,97,00,00,99
544,8,8F,03,FF,C7,0C,00,48,10
339,8,00,00,00,FF,00,FF,60,5E
880,8,00,20,00,80,00,00,00,00
356,8,00,08,00,00,00,00,0C,04
2,8,00,00,00,00,00,06,0A,6D
809,8,0F,B9,7E,10,11,20,00,12
497,8,00,00,00,00,00,00,00,00
357,8,FE,E7,7F,00,00,00,0D,6B
672,8,28,00,8E,1C,B5,09,7D,03
497,8,00,00,00,00,00,00,00,00
1508,3,00,00,00
688,5,E9,FF,00,07,00
357,8,FF,07,80,00,00,00,07,7F
1435,8,00,00,00,00,00,00,00,88
880,8,00,20,00,80,00,00,00,00
1088,8,FF,00,00,00,FF,68,0B,00
848,8,00,6B,F1,94,97,00,00,99
1349,8,D8,00,00,8A,00,00,00,00
672,8,08,00,8E,1C,B5,09,7D,03
880,8,00,20,00,80,00,00,00,00
320,8,00,00,00,00,0A,04,28,47
356,8,00,08,00,00,00,00,0E,06
704,8,3D,00,00,00,00,00,00,00
608,8,23,37,36,30,25,A3,5A,20
544,8,8F,03,FF,C7,0C,00,48,10
1264,8,80,00,12,00,00,39,3C,0F
1265,8,08,17,00,00,00,00,00,00
1264,8,80,00,16,00,00,39,3C,0F
304,8,92,80,00,FF,82,7C,07,62
880,8,00,20,00,80,00,00,00,00
880,8,00,20,00,80,00,00,00,00
1265,8,08,17,00,00,00,00,00,00
880,8,00,20,00,80,00,00,00,00
544,8,8E,03,FF,C7,0C,00,48,10
544,8,90,03,FF,C7,0C,00,48,10
1349,8,D8,00,00,89,00,00,00,00
880,8,00,20,00,80,00,00,00,00
305,8,00,80,00,00,01,7C,08,91
356,8,00,08,00,00,00,00,0E,06
1349,8,D8,00,00,89,00,00,00,00
672,8,68,00,8E,1C,B5,09,7D,03
898,8,00,00,00,00,00,00,00,C4
160,8,73,82,2C,0B,00,27,02,00
1349,8,D8,00,00,89,00,00,00,00
497,8,00,00,00,00,00,00,00,00
809,8,86,B9,7E,10,11,20,00,12
790,8,45,3A,30,0B,3A,3A,00,72
305,8,00,80,00,00,DA,7B,0B,77
2,8,00,00,00,00,00,00,0D,8B
1435,8,00,00,00,00,00,00,00,C4
544,8,8F,03,FF,C7,0C,00,48,10
544,8,91,03,FF,C7,0C,00,48,10
1088,8,FF,00,00,00,FF,C3,0A,00
1349,8,D8,00,00,89,00,00,00,00
880,8,00,20,00,80,00,00,00,00
880,8,00,20,00,80,00,00,00,00
1508,3,00,00,00
1349,8,D8,00,00,8A,00,00,00,00
608,8,24,39,37,30,25,A1,5A,3D
320,8,00,00,00,00,0C,20,22,C8
320,8,00,00,00,00,02,00,24,FA
320,8,00,00,00,00,02,00,26,C0
1200,8,01,00,00,00,00,00,00,00
848,8,00,6B,C1,94,98,00,00,A6
848,8,00,6B,D1,94,98,00,00,B6
497,8,00,00,00,00,00,00,00,00
848,8,00,6B,F1,94,98,00,00,96
497,8,00,00,00,00,00,00,00,00
1088,8,FF,00,00,00,FF,83,0A,00
1435,8,00,00,00,00,00,00,00,C4
688,5,E9,FF,00,07,99
688,5,E9,FF,00,07,BB
357,8,FF,F7,7F,00,00,00,02,75
1349,8,D8,00,00,8A,00,00,00,00
1349,8,D8,70,00,89,00,00,00,00
357,8,FF,07,80,00,00,00,08,70
688,5,E9,FF,00,07,55
688,5,E9,FF,00,07,77
608,8,24,38,37,30,25,A0,55,25
320,8,00,00,00,00,12,00,28,7E
356,8,00,08,00,00,00,00,0E,06
1264,8,80,00,80,00,00,39,3C,0F
1264,8,80,00,82,00,00,39,3C,0F
1264,8,80,00,84,00,00,39,3C,0F
339,8,00,00,00,FF,00,FF,D0,CE
848,8,00,6B,11,94,98,00,00,76
1088,8,FF,00,00,00,FF,56,0A,00
1088,8,FF,00,00,00,FF,53,0A,00
1349,8,D8,00,00,8A,00,00,00,00
1349,8,D8,00,00,89,00,00,00,00
880,8,00,20,00,80,00,00,00,00
1088,8,FF,00,00,00,FF,57,0A,00
1349,8,D8,00,00,89,00,00,00,00
672,8,68,00,8E,1C,B5,09,7D,03
809,8,86,B9,7E,10,11,20,00,12
790,8,45,38,C0,0A,38,39,00,72
305,8,F8,7F,00,00,07,7C,08,E6
880,8,00,20,00,80,00,00,00,00
497,8,00,00,00,00,00,00,00,00
497,8,00,00,00,00,00,00,00,00
544,8,8E,03,FF,C7,0C,00,45,10
688,5,E9,FF,00,07,88
497,8,00,00,00,00,00,00,00,00
688,5,EB,FF,00,07,EC
1088,8,FF,00,00,00,FF,36,0A,00
688,5,E9,FF,00,07,00
1087,8,00,40,61,FF,6E,26,0A,00
357,8,FE,07,80,00,00,00,09,70
357,8,FE,F7,7F,00,00,00,0B,7D
357,8,FF,F7,7F,00,00,00,0D,7A
357,8,FF,07,80,00,00,00,0F,77
320,8,00,00,00,00,18,00,24,ED
357,8,FE,07,80,00,00,00,03,7A
1508,3,00,00,00
688,5,E9,FF,00,07,22
688,5,E9,FF,00,07,44
544,8,90,03,FF,C7,0C,00,46,10
1087,8,00,40,61,FF,6E,0E,0A,00
880,8,00,20,00,80,00,00,00,00
2,8,00,00,00,00,00,00,03,2D
1349,8,D8,00,00,89,00,00,00,00
848,8,00,6B,31,94,98,00,00,56
608,8,24,39,38,30,25,9E,57,33
544,8,8F,03,FF,C7,09,00,48,10
688,5,E9,FF,00,07,66
320,8,00,00,00,00,12,20,2E,45
320,8,00,00,00,00,16,28,20,BF
320,8,00,00,00,00,1A,39,22,77
304,8,89,80,00,FF,88,7C,04,C6
1088,8,FF,00,00,00,FF,03,0A,00
880,8,00,20,00,80,00,00,00,00
497,8,00,00,00,00,00,00,00,00
497,8,00,00,00,00,00,00,00,00
339,8,00,00,00,FF,00,FF,00,FE
1088,8,FF,00,00,00,FF,00,0A,00
1088,8,FF,00,00,00,FF,FE,09,00
1088,8,FF,00,00,00,FF,FF,09,00
1349,8,D8,00,00,89,00,00,00,00
357,8,FF,F7,7F,00,00,00,08,7F
1201,8,01,00,00,00,00,00,00,01
1088,8,FF,00,00,00,FF,06,0A,00
1349,8,D8,00,00,8A,00,00,00,00
848,8,00,6B,71,94,98,00,00,16
1349,8,D8,00,00,8A,00,00,00,00
608,8,27,46,60,30,25,A0,88,6D
320,8,00,00,00,00,04,21,24,C6
304,8,92,80,00,FF,89,7C,06,FF
688,5,EB,FF,00,07,75
688,5,E9,FF,00,07,77
497,8,00,00,00,00,00,00,00,00
809,8,D6,BA,7E,10,11,2F,17,12
1349,8,D8,00,00,8A,00,00,00,00
1349,8,D8,00,00,8A,00,00,00,00
672,8,68,00,8E,1C,B5,09,7D,03
399,8,FA,71,00,00,00,44,00,20
544,8,8D,03,FF,C7,0C,00,45,10
688,5,E9,FF,00,07,77
688,5,EB,FF,00,07,B9
357,8,FD,17,80,00,00,00,00,6A
880,8,00,20,00,80,00,00,00,00
688,5,E9,FF,00,07,FF
688,5,E9,FF,00,07,11
1435,8,00,00,00,00,00,00,00,4C
497,8,00,00,00,00,00,00,00,00
880,8,00,20,00,80,00,00,00,00
880,8,00,20,00,80,00,00,00,00
1349,8,D8,00,00,8A,00,00,00,00
1349,8,D8,AD,00,8A,00,00,00,00
1349,8,D8,00,00,8A,00,00,00,00
608,8,2F,62,58,30,25,B1,6D,6B
544,8,8E,03,FF,C7,09,00,48,10
544,8,8D,03,FF,C7,0C,00,4F,10
320,8,00,00,00,00,10,0F,26,78
320,8,00,00,00,00,14,06,28,CE
320,8,00,00,00,00,02,09,2A,4A
320,8,00,00,00,00,02,00,2C,12
305,8,00,80,00,00,08,7C,0E,5C
2,8,00,00,00,00,00,0A,00,C8
848,8,00,6B,91,94,98,00,00,F6
880,8,00,20,00,80,00,00,00,00
497,8,00,00,00,00,00,00,00,00
1349,8,D8,72,00,8A,00,00,00,00
880,8,00,20,00,80,00,00,00,00
304,8,92,80,00,FF,94,7C,0B,E3
356,8,00,08,00,00,00,00,01,09
304,8,92,80,00,FF,7F,7C,0F,87
1201,8,01,00,00,00,00,00,00,01
1349,8,D8,00,00,8A,00,00,00,00
898,8,00,00,00,00,00,00,00,00
608,8,1E,1F,1B,30,25,B5,3F,18
544,8,8D,03,FF,C7,0C,00,48,10
357,8,FF,F7,7F,00,00,00,03,74
320,8,00,00,00,00,08,29,2C,7E
304,8,8E,80,00,FF,7E,7C,0E,17
688,5,EB,FF,00,07,64
1088,8,FF,00,00,00,FF,92,11,00
848,8,00,6B,A1,94,98,00,00,C6
